GEO.id2,HC03_EST_VC01,GEO.id2,HC02_EST_VC03,HC02_EST_VC04,HC02_EST_VC05,HC02_EST_VC06,HC02_EST_VC09,HC02_EST_VC10,HC02_EST_VC11,HC02_EST_VC12,HC02_EST_VC13,HC02_EST_VC14,HC02_EST_VC15,HC02_EST_VC17,HC02_EST_VC18,GEO.id2,HC04_EST_VC01,GEO.id2,HC04_EST_VC26,GEO.id2,HD01_VD01
Id2,Percent with a disability; Estimate; Total civilian noninstitutionalized population,Id2,Percent; Estimate; Population 18 to 24 years - Less than high school graduate,Percent; Estimate; Population 18 to 24 years - High school graduate (includes equivalency),Percent; Estimate; Population 18 to 24 years - Some college or associate's degree,Percent; Estimate; Population 18 to 24 years - Bachelor's degree or higher,Percent; Estimate; Population 25 years and over - Less than 9th grade,"Percent; Estimate; Population 25 years and over - 9th to 12th grade, no diploma",Percent; Estimate; Population 25 years and over - High school graduate (includes equivalency),"Percent; Estimate; Population 25 years and over - Some college, no degree",Percent; Estimate; Population 25 years and over - Associate's degree,Percent; Estimate; Population 25 years and over - Bachelor's degree,Percent; Estimate; Population 25 years and over - Graduate or professional degree,Percent; Estimate; Percent high school graduate or higher,Percent; Estimate; Percent bachelor's degree or higher,Id2,Percent households receiving food stamps/SNAP; Estimate; Households,Id2,Unemployment rate; Estimate; Population 20 to 64 years,Id2,Estimate; Median household income in the past 12 months (in 2015 Inflation-adjusted dollars)
36061009300,9.5,36061009300,0,32.7,51.7,15.6,3.9,2.4,17.2,7.2,3.1,31.7,34.4,93.7,66.2,36061009300,6.9,36061009300,6.5,36061009800,122331
36061009400,53.3,36061009400,-,-,-,-,0,0,53.3,0,0,46.7,0,100,46.7,36061009400,36.4,36061009400,0,36061009900,128906
36061009500,2.2,36061009500,0,28.8,56.1,15.1,0.5,0,7.1,6.2,1.9,40.5,43.9,99.5,84.4,36061009500,3.4,36061009500,9.5,36061010000,112098
36061009600,2.7,36061009600,0,0,0,100,0,0,0,5.6,8.4,58.7,27.3,100,86,36061009600,10,36061009600,4.3,36061010100,159821
36061009700,17.7,36061009700,14.8,20.7,39.9,24.7,5.7,7.9,17.5,12.6,1.4,20.8,34,86.4,54.9,36061009700,16.2,36061009700,13.1,36061010300,94607
36061009800,8.5,36061009800,0,0,7.4,92.6,0.4,1.8,7.3,13.1,1.5,36.1,39.7,97.8,75.9,36061009800,2.2,36061009800,2.5,36061010400,111806
36061009900,3.6,36061009900,0,11.6,24.7,63.8,2,1.5,4.4,9.4,2.7,47.7,32.4,96.5,80.1,36061009900,2,36061009900,5.7,36061010601,125488
36061010000,8.7,36061010000,0,0,29.2,70.8,0.4,2.5,7.2,3.9,1.1,59.1,25.8,97.1,84.8,36061010000,3.9,36061010000,3.8,36061010602,120053
36061010100,5.6,36061010100,0,11.4,14.8,73.9,2.4,4.6,10.5,8.9,0.8,39.6,33.1,93,72.8,36061010100,3.4,36061010100,5.9,36061010800,127109
36061010200,4.3,36061010200,40,0,0,60,0,1.7,32.5,1.7,3.5,32.9,27.7,98.3,60.6,36061010200,0,36061010200,0,36061010900,135750
36061010300,6.2,36061010300,2.5,18.1,9,70.4,2.3,0.3,8.8,6.8,5.6,45.3,31.1,97.5,76.3,36061010300,7.3,36061010300,3.9,36061011000,103797
36061010400,9,36061010400,0,39.1,26.1,34.8,0,1.3,13.5,11,1.5,37.4,35.3,98.7,72.7,36061010400,1.8,36061010400,6.6,36061011100,105750
36061010601,11.6,36061010601,0,0,0,100,1.3,2.1,5.4,11.2,1.1,43.4,35.4,96.6,78.9,36061010601,0,36061010601,8.7,36061011201,138250
36061010602,5.4,36061010602,0,13.5,9.4,77.1,0,0.4,2.8,7.1,2.7,29.8,57.2,99.6,87,36061010602,1.7,36061010602,2.6,36061011202,192857
36061010800,7.3,36061010800,0,16.9,52.6,30.5,0,0,1.9,9.5,2.3,45.8,40.4,100,86.3,36061010800,1.6,36061010800,3.1,36061011203,128083
36061010900,7.5,36061010900,0,0,83.3,16.7,0,0,10.5,3.9,0,20.9,64.7,100,85.6,36061010900,0,36061010900,6.5,36061011300,82361
36061011000,5.2,36061011000,0,17.7,6.1,76.2,0.4,0.2,9,10.6,0.3,45.9,33.6,99.4,79.5,36061011000,5.1,36061011000,7.3,36061011401,197500
36061011100,3.8,36061011100,0,6.6,20.2,73.1,4.1,2.1,7.8,11.8,3.2,44.3,26.6,93.8,71,36061011100,9,36061011100,4.3,36061011402,151131
36061011201,6.4,36061011201,0,14.7,0,85.3,1.6,0,12.3,6.7,4.2,27.1,48,98.4,75.2,36061011201,1.3,36061011201,2.4,36061011500,86741
36061011202,8,36061011202,5.9,0,0,94.1,1.7,1.7,6.8,9.7,3.8,39.8,36.4,96.6,76.3,36061011202,2.6,36061011202,0,36061011600,72152
36061011203,7,36061011203,0,33.3,0,66.7,1.1,0,4.2,7.7,1.6,47.7,37.7,98.9,85.4,36061011203,5.2,36061011203,0.4,36061011700,107125
36061011300,0,36061011300,0,0,0,100,6.4,12.8,0,7.4,6.4,54.3,12.8,80.9,67,36061011300,0,36061011300,0,36061011800,125588
36061011401,10.5,36061011401,5.3,26.3,26.3,42.1,1.1,4.2,3.9,5.4,4.1,43.8,37.6,94.7,81.3,36061011401,0,36061011401,0.8,36061011900,11671
36061011402,7.5,36061011402,8.9,0,46.4,44.6,0,0.9,2.8,7.4,2.4,41.6,44.9,99.1,86.5,36061011402,0,36061011402,5.2,36061012000,148833
36061011500,4.7,36061011500,12.9,37.4,19,30.6,4.6,2.7,14.4,5.4,2.5,39.8,30.5,92.6,70.3,36061011500,6.9,36061011500,7.1,36061012100,62301
36061011600,7,36061011600,0,5.6,42.7,51.7,0,0.4,6.4,9.4,1.7,35.2,46.9,99.6,82.1,36061011600,0.5,36061011600,5.3,36061012200,156218
36061011700,5.6,36061011700,0,3.8,37.2,59,2,2.9,8.9,10.3,2.5,41.7,31.7,95.1,73.4,36061011700,7.9,36061011700,6.2,36061012400,117225
36061011800,6.3,36061011800,5.7,6.9,25.6,61.9,0,0,8.7,5.8,2.8,47,35.6,100,82.6,36061011800,1,36061011800,3.1,36061012500,150682
36061011900,43.8,36061011900,0,0,0,100,6.7,16.1,35.5,13.6,4.2,18.4,5.6,77.3,24,36061011900,58.4,36061011900,13.8,36061012600,112614
36061012000,9.6,36061012000,20.1,0,21.5,58.3,0,2,2.7,7.3,1.6,45.2,41.2,98,86.4,36061012000,0,36061012000,4.4,36061012700,69578
36061012100,12.2,36061012100,4.3,13.3,49.9,32.5,2.7,2.8,8.4,17.6,2.1,43.7,22.7,94.5,66.4,36061012100,10,36061012100,6.3,36061012800,175259
36061012200,15.7,36061012200,68,0,0,32,0.9,0.9,6.3,8.1,3.6,40.4,39.8,98.2,80.2,36061012200,0,36061012200,1.2,36061012900,111290
36061012400,6.4,36061012400,0,20.4,47.3,32.2,1.2,1.9,9.6,8.9,2.7,34.6,41.1,96.9,75.7,36061012400,5.8,36061012400,1.5,36061013000,244375
36061012500,3.4,36061012500,0,5.8,9.4,84.8,0.4,0,7.9,6.7,1.1,39.4,44.5,99.6,83.9,36061012500,4.6,36061012500,3.2,36061013100,85195
36061012600,4.7,36061012600,0,0,45.4,54.6,0.5,1.1,4.5,9.7,4.9,39.7,39.6,98.5,79.3,36061012600,0.5,36061012600,2.6,36061013200,78647
36061012700,9.6,36061012700,24.3,10.6,24.9,40.2,0.8,4.9,6.9,7.7,4.3,49.5,25.9,94.2,75.3,36061012700,5.8,36061012700,6.3,36061013300,81974
36061012800,6.8,36061012800,27.8,0,37.1,35.1,0,1.3,5.2,8.2,1.5,35,48.7,98.7,83.8,36061012800,0,36061012800,5.8,36061013400,97801
36061012900,7.2,36061012900,3.4,3.1,19.3,74.1,2.1,2.1,8.6,7.7,1.4,42.1,36,95.8,78.1,36061012900,5.6,36061012900,6.9,36061013500,62290
36061013000,11,36061013000,17.5,47.4,35.1,0,0,4.4,1.7,5,3.5,29.8,55.6,95.6,85.4,36061013000,0,36061013000,4,36061013600,108587
36061013100,10.9,36061013100,1.3,20.3,10.2,68.2,9.3,3.4,6.8,4.7,1.6,37.8,36.5,87.4,74.3,36061013100,17.2,36061013100,4.6,36061013700,142982
36061013200,5.3,36061013200,0,5.5,44.8,49.6,0.2,2,7.2,7.8,4,40.6,38.3,97.8,78.8,36061013200,3.6,36061013200,2.1,36061013800,118358
36061013300,9.8,36061013300,17.5,4.4,21.7,56.4,2,3.5,12.7,8.1,3.7,42.4,27.7,94.5,70.1,36061013300,10.8,36061013300,7.8,36061013900,91952
36061013400,5.2,36061013400,1.1,15.8,8.7,74.5,0.5,2.9,5.3,7.6,4.3,44.6,34.7,96.5,79.3,36061013400,5,36061013400,4.6,36061014000,137700
36061013500,17.5,36061013500,7,16.8,36.3,39.9,6.6,4.9,18.6,11.2,3.7,26.7,28.3,88.5,55,36061013500,21.9,36061013500,5.6,36061014200,235455
36061013600,6.9,36061013600,0,18.3,43,38.7,0.8,0.8,4.4,9.9,3.1,44.7,36.3,98.5,81,36061013600,2.6,36061013600,4.4,36061014300,-
36061013700,3.8,36061013700,0,26.8,14.8,58.4,1,0.5,6.5,10.7,1.2,37.7,42.5,98.6,80.2,36061013700,0,36061013700,5,36061014401,101750
36061013800,7,36061013800,0,5,26.9,68.1,0.3,1.3,6,6,3.9,50.4,32,98.3,82.4,36061013800,3.1,36061013800,4.8,36061014402,117656
36061013900,9.3,36061013900,0,20.6,16.6,62.8,3.9,3.6,6.7,9.6,6.2,39,30.9,92.5,69.9,36061013900,4.3,36061013900,5.3,36061014500,161685
36061014000,8.1,36061014000,0,21,15.5,63.5,1,0.6,6.1,7.4,0.6,36.9,47.4,98.4,84.4,36061014000,3,36061014000,5.5,36061014601,120257
36061014200,9.1,36061014200,9.8,24,44,22.2,0,1.2,9.9,7.2,0,27.7,54,98.8,81.7,36061014200,0,36061014200,2.6,36061014602,97632
36061014300,40,36061014300,50,50,0,0,0,50,50,0,0,0,0,50,0,36061014300,-,36061014300,100,36061014700,137328
36061014401,6.3,36061014401,9.3,0,67.4,23.3,0,2.2,7.2,10.2,6.4,30.4,43.6,97.8,74,36061014401,2.7,36061014401,4.4,36061014801,167667
36061014402,8.5,36061014402,0,7.6,37,55.4,0,1.4,4.4,4.3,3.4,36.9,49.7,98.6,86.6,36061014402,3.1,36061014402,3.6,36061014802,109493
36061014500,6.6,36061014500,0.3,8.6,82.5,8.7,0,0.5,3.6,6.8,2,39.4,47.7,99.5,87.1,36061014500,1.8,36061014500,4.9,36061014900,154972
36061014601,4.9,36061014601,16.8,0,28.6,54.6,0.7,1.7,3,2.8,5.7,49.6,36.5,97.5,86.1,36061014601,5.4,36061014601,2,36061015001,151625
36061014602,4.3,36061014602,0,16.5,3.1,80.4,0,0.7,2.2,5.9,3.1,48.3,39.8,99.3,88.1,36061014602,0,36061014602,3.8,36061015002,156500
36061014700,2.5,36061014700,33.3,5.7,15.4,45.5,1.2,0.6,2.9,5.1,3.8,29.2,57.2,98.3,86.4,36061014700,0.6,36061014700,3.9,36061015100,67125
36061014801,6.6,36061014801,5,16.3,0,78.8,1.2,0.9,5.1,3,2,39.2,48.6,97.9,87.9,36061014801,1.4,36061014801,3.6,36061015200,82308
36061014802,5.5,36061014802,0,14,13.8,72.2,0.6,1.7,4.2,7.1,3.4,43.5,39.6,97.7,83.1,36061014802,3,36061014802,1.3,36061015300,140083
36061014900,9.4,36061014900,0,33.7,55.1,11.2,1,1.6,4.6,12.1,2.2,28.7,49.8,97.5,78.5,36061014900,0,36061014900,3.6,36061015400,80803
36061015001,4.4,36061015001,0,31.4,57.1,11.4,0.7,0.6,6.8,7.7,2.9,34.5,46.8,98.6,81.2,36061015001,0,36061015001,4.6,36061015500,106157
36061015002,7.5,36061015002,19.4,22.5,35,23.1,0.5,1.5,4.8,3.7,2.1,36,51.4,97.9,87.4,36061015002,0,36061015002,0.9,36061015601,88620
36061015100,10.2,36061015100,5.6,41.5,12.9,40,6,7.5,12.6,7.7,4.6,29,32.7,86.5,61.7,36061015100,16.6,36061015100,6.6,36061015602,50455
36061015200,15,36061015200,17.1,17.1,28.9,36.9,7.1,4.3,10.9,13.5,3.3,31.4,29.4,88.5,60.8,36061015200,17.6,36061015200,3,36061015700,122734
36061015300,5.3,36061015300,0,9.3,26.2,64.5,0,0.8,8.7,7.2,2.4,32.1,48.8,99.2,80.9,36061015300,2.1,36061015300,6.1,36061015801,136750
36061015400,11.6,36061015400,0,6.5,2.5,91.1,3.5,3.6,7.1,8.7,2.6,42.2,32.2,92.9,74.4,36061015400,6.6,36061015400,7.3,36061015802,100642
36061015500,5.4,36061015500,0,0,0,100,0.3,0.3,5.8,6,2.4,32.7,52.5,99.4,85.2,36061015500,0,36061015500,7.4,36061015900,117900
36061015601,4.7,36061015601,0,9.6,3.6,86.8,0.8,0.6,12.6,10.6,1.8,43.7,29.8,98.6,73.6,36061015601,7.5,36061015601,2.6,36061016001,222222
36061015602,9.7,36061015602,14.3,22,1.2,62.4,8.3,16.3,23.3,12.9,5,17,17.3,75.4,34.2,36061015602,17.3,36061015602,8.5,36061016002,87167
36061015700,7.9,36061015700,10.5,7.4,12.9,69.2,0.8,0.5,8.6,2.4,0.1,42,45.5,98.7,87.5,36061015700,2.4,36061015700,1.9,36061016100,126727
36061015801,5.6,36061015801,0,8.5,63.1,28.5,1.2,1.4,2.7,5.1,1.7,37.1,50.8,97.4,87.9,36061015801,1.1,36061015801,6.7,36061016200,21577
36061015802,4.1,36061015802,1.3,20.5,68.6,9.6,0.8,1.1,3.5,3.9,4,39.7,47,98.1,86.7,36061015802,1.2,36061015802,4,36061016300,109971
36061015900,8.8,36061015900,1.3,23.6,22.3,52.8,0.3,1.3,2.2,8.7,0.7,31.7,55.1,98.4,86.8,36061015900,2,36061015900,0.9,36061016400,33493
36061016001,6.1,36061016001,32.4,25.5,34.3,7.8,0,0.3,5.6,1.9,1.9,33.4,56.9,99.7,90.3,36061016001,0.6,36061016001,4.4,36061016500,126346
36061016002,3.6,36061016002,1.3,2.6,17.2,79,2.8,2.7,5.6,7.2,0.4,38.5,42.7,94.5,81.2,36061016002,6.9,36061016002,5.5,36061016600,35306
36061016100,6,36061016100,0,20.2,16.7,63.2,1.8,0.5,3.5,7.6,2.4,42.4,41.8,97.7,84.2,36061016100,2.5,36061016100,4.1,36061016700,113276
36061016200,19.9,36061016200,15.6,32.6,30.9,20.9,10.8,16.7,29,14.4,7.2,13.2,8.6,72.5,21.8,36061016200,34.1,36061016200,22.8,36061016800,26136
36061016300,9.1,36061016300,0,28.5,24.3,47.3,1,1.2,6.1,8.3,0.8,34.4,48.3,97.9,82.6,36061016300,0.7,36061016300,3,36061016900,107401
36061016400,10.7,36061016400,22.2,24.5,19.7,33.6,14.5,9,20.7,13.4,6.2,23.7,12.4,76.5,36.1,36061016400,40.5,36061016400,11.3,36061017000,30711
36061016500,9.7,36061016500,0,20.1,27.6,52.2,3.2,3.1,7.6,7.9,2.1,35,41.2,93.8,76.2,36061016500,1.1,36061016500,4,36061017100,115331
36061016600,11.7,36061016600,19.2,25.6,33.9,21.3,8.5,15.1,22.7,12.5,7.8,22.6,10.8,76.4,33.4,36061016600,25.4,36061016600,8.4,36061017200,35017
36061016700,7.7,36061016700,0,7.3,27.4,65.3,0.5,0.6,5.9,9,2,36.7,45.3,98.9,81.9,36061016700,2.4,36061016700,4.6,36061017300,113750
36061016800,15.7,36061016800,29.5,38.5,21.5,10.5,14.3,13.2,26.3,11.6,3.1,19.4,12,72.5,31.4,36061016800,39.7,36061016800,11.8,36061017401,21435
36061016900,7.6,36061016900,7.3,7.8,24,60.9,0.8,1.4,5.2,7.8,1.4,41,42.4,97.8,83.4,36061016900,4.1,36061016900,2.9,36061017402,37426
36061017000,11.5,36061017000,8.5,37.8,49.9,3.8,14.4,14.4,27.4,10.7,4.5,18.1,10.5,71.2,28.6,36061017000,32.8,36061017000,13.2,36061017500,137344
36061017100,5.1,36061017100,0,28.6,48.1,23.3,2.6,5.1,8.7,3.8,3.7,37.4,38.7,92.3,76.1,36061017100,5.6,36061017100,3.7,36061017700,77957
36061017200,8.6,36061017200,28.9,18.2,47.1,5.9,17.3,16.5,22,11.8,5.7,14.5,12.3,66.3,26.8,36061017200,27.3,36061017200,12.9,36061017800,32896
36061017300,12.9,36061017300,16.9,35.8,13.2,34.1,6.1,5.2,6,7.4,1,29.5,44.8,88.7,74.3,36061017300,9.7,36061017300,3.1,36061017900,75997
36061017401,17.5,36061017401,30.6,30.2,28.4,10.8,9.9,17.8,19.8,12.3,2.4,21.6,16.2,72.3,37.7,36061017401,32.7,36061017401,10.9,36061018000,31842
36061017402,12.2,36061017402,8,22.6,33.8,35.5,4.9,11.4,24.2,15.3,5.5,26.6,12.1,83.7,38.7,36061017402,28.9,36061017402,11.3,36061018100,70075
36061017500,7.7,36061017500,5.9,11.8,41.5,40.8,1.9,0.8,8.5,7.4,4.3,29.7,47.3,97.4,77.1,36061017500,1.3,36061017500,3.8,36061018200,23451
36061017700,11.4,36061017700,0,35.6,47.7,16.8,6.8,3.2,13,12.5,5,20.2,39.2,90,59.4,36061017700,15.8,36061017700,5.5,36061018300,100956
36061017800,8.1,36061017800,28.6,38.4,25.9,7.1,7.7,14.1,29.2,14.8,4,21.8,8.4,78.2,30.2,36061017800,23,36061017800,7.9,36061018400,25581
36061017900,9,36061017900,13.5,17.9,45.9,22.8,5.3,5.2,9.5,8.3,1.8,31,38.9,89.5,69.9,36061017900,5.6,36061017900,4.1,36061018500,91776
36061018000,12.8,36061018000,27.8,21.8,40.3,10.1,9,12.4,37.2,12.7,4.8,10.8,13.2,78.6,23.9,36061018000,36.6,36061018000,11.2,36061018600,24769
36061018100,15.1,36061018100,0,18.4,28.5,53,2.4,3.4,10,12.4,3.5,32,36.2,94.2,68.2,36061018100,11.3,36061018100,10.7,36061018700,110385
36061018200,14.2,36061018200,33.9,16.1,43.4,6.6,16.9,14.5,29.2,13.1,4.7,14,7.7,68.6,21.7,36061018200,40.6,36061018200,8.4,36061018800,29146
36061018300,12.1,36061018300,1,2.3,10.5,86.2,1.2,3.2,5.5,6.5,1.7,36.7,45.2,95.6,81.9,36061018300,4,36061018300,4.4,36061018900,28158
36061018400,14,36061018400,13,33.9,48.3,4.8,10.3,12.3,30.4,10.1,5.6,21.5,9.8,77.4,31.3,36061018400,35.1,36061018400,9.2,36061019000,58750
36061018500,10,36061018500,0,3.4,50.6,46,0.7,2.4,3.4,6.4,5.5,37.1,44.5,96.9,81.6,36061018500,3.6,36061018500,7.3,36061019100,83188
36061018600,12.9,36061018600,22.7,50.6,22.9,3.8,12.8,21,30.6,17.1,4.6,10.9,3,66.2,13.9,36061018600,38.4,36061018600,8.5,36061019200,16206
36061018700,8,36061018700,3.2,23.2,28.7,45,1.7,3,5,8,1.2,28.7,52.3,95.3,81,36061018700,9.2,36061018700,4.9,36061019300,32236
36061018800,14.7,36061018800,43.5,13.4,20.9,22.2,16.7,24.6,20.5,13.6,0,14.4,10.1,58.7,24.5,36061018800,28.2,36061018800,11.4,36061019400,27273
36061018900,17.1,36061018900,26.8,20.1,37.2,15.9,12.1,15.8,18.1,15.4,3.2,16.8,18.5,72.1,35.3,36061018900,31.5,36061018900,15.9,36061019500,117045
36061019000,12.1,36061019000,19.2,20,50.6,10.2,7.7,5.8,21.8,9.9,3.4,23.2,28.1,86.4,51.3,36061019000,20.2,36061019000,3,36061019600,19045
36061019100,7.2,36061019100,5,13.2,21.6,60.2,4.3,2.5,5.2,10.2,0.9,34.8,42.2,93.2,77,36061019100,7.5,36061019100,4,36061019701,72000
36061019200,14.6,36061019200,22.3,29.1,47.2,1.5,17.5,19.5,31.8,11.2,6.3,13.1,0.6,63,13.7,36061019200,48.7,36061019200,16.4,36061019702,63135
36061019300,16.9,36061019300,20.2,16.9,21.3,41.6,12.8,9.9,19.1,9.6,5.1,23,20.5,77.3,43.5,36061019300,21.4,36061019300,11.1,36061019800,70481
36061019400,19.1,36061019400,29.6,39.6,26.4,4.4,21.8,23.4,28.4,13,4.4,6.3,2.7,54.8,9,36061019400,35,36061019400,9.8,36061019900,76902
36061019500,5.7,36061019500,4.2,5.5,37.1,53.3,5.2,2.9,6.1,8.7,2.2,28.3,46.7,92,75,36061019500,5.6,36061019500,7.5,36061020000,66000
36061019600,16.5,36061019600,17.3,30.8,30.5,21.5,22.5,16.3,18,21.3,4,12.3,5.6,61.1,17.8,36061019600,40.2,36061019600,9.7,36061020101,82353
36061019701,10.3,36061019701,0,24.4,15.6,60,0.8,1.7,10.2,8.4,5,27.6,46.4,97.5,74,36061019701,8.8,36061019701,9,36061020102,54563
36061019702,10.1,36061019702,0,21.4,30.1,48.5,3.5,11.7,16.3,12.7,2.6,33.3,19.8,84.7,53.1,36061019702,14.8,36061019702,5.7,36061020300,36667
36061019800,15.1,36061019800,22.4,40,29.6,8,2.2,13.4,14.9,14.9,5.2,19.6,29.8,84.4,49.4,36061019800,14.8,36061019800,8.4,36061020500,111875
36061019900,5.4,36061019900,0.6,14.3,60.5,24.6,3.3,1.5,4,7.7,2.7,32.9,47.9,95.2,80.7,36061019900,3.8,36061019900,5.8,36061020600,39468
36061020000,8.7,36061020000,17.4,21,28.8,32.9,4.1,4.7,16.8,15.1,2.5,27.7,29,91.1,56.8,36061020000,10.1,36061020000,3.2,36061020701,60798
36061020101,3.8,36061020101,0,3,87,9.9,0,0.4,2.8,6,3.8,17.3,69.6,99.6,86.9,36061020101,1.4,36061020101,4.8,36061020800,42220
36061020102,8.7,36061020102,12.9,23.7,30.3,33,5.2,6.3,18.8,13.4,3.7,25.2,27.4,88.6,52.7,36061020102,16.8,36061020102,9.1,36061020901,32848
36061020300,5.1,36061020300,0,8.2,81.6,10.2,0,4.5,3.3,11.2,1.5,34,45.4,95.5,79.4,36061020300,11.9,36061020300,6.6,36061021000,29811
36061020500,5.1,36061020500,0.7,15.3,78.2,5.8,0,0.6,5.8,5.6,0,26.7,61.2,99.4,88,36061020500,1.6,36061020500,3.3,36061021100,53389
36061020600,18.4,36061020600,25.8,19.8,43.3,11.1,4.9,14.3,21.7,19.5,6.9,19.4,13.3,80.8,32.7,36061020600,21.5,36061020600,7.6,36061021200,52263
36061020701,4.6,36061020701,0,5.3,65.5,29.2,1.1,0.5,1.4,4.7,0,29.3,63,98.4,92.3,36061020701,2.3,36061020701,1.4,36061021303,37628
36061020800,10.6,36061020800,34.1,17.3,25,23.5,7.3,5.8,19.7,21.7,5.9,19.3,20.3,86.9,39.6,36061020800,20.6,36061020800,10,36061021400,44405
36061020901,14.8,36061020901,41.3,35.6,12.3,10.9,9.5,17.3,36.5,13.1,6.8,14.4,2.5,73.2,16.9,36061020901,19,36061020901,6.9,36061021500,33477
36061021000,14.6,36061021000,40.4,18.5,35.1,6.1,5.9,10.7,23.2,21.6,6.3,21.4,10.9,83.4,32.3,36061021000,30,36061021000,11.5,36061021600,46250
36061021100,11.1,36061021100,1,9.3,16.9,72.8,6.3,5.5,16.1,7.7,3.4,24.9,36.2,88.2,61,36061021100,10.8,36061021100,6,36061021703,-
36061021200,17.6,36061021200,19,13.4,44.4,23.2,5.8,5.9,17,14.3,5.6,25.8,25.6,88.3,51.4,36061021200,21.2,36061021200,15,36061021800,47155
36061021303,9.9,36061021303,19.7,20.2,37.7,22.3,11.1,9.1,31.6,13.8,3.3,20.5,10.6,79.9,31.1,36061021303,15.4,36061021303,4.3,36061021900,19025
36061021400,14.1,36061021400,14.4,0,38.5,47.2,3.6,8.3,19.2,20.8,7.7,25.4,15,88.1,40.4,36061021400,19,36061021400,11.9,36061022000,47808
36061021500,8.6,36061021500,29.4,38.6,26.7,5.3,12.4,8.7,29.1,16.5,4.8,17.3,11.1,78.8,28.4,36061021500,19,36061021500,10.2,36061022102,42284
36061021600,8.8,36061021600,24,17.3,16.2,42.5,3.4,15.8,19.9,11.3,6.2,23.2,20.2,80.7,43.4,36061021600,14.1,36061021600,7.4,36061022200,32361
36061021703,0,36061021703,-,-,-,-,0,0,0,50,0,0,50,100,50,36061021703,0,36061021703,0,36061022301,37500
36061021800,12.1,36061021800,16.2,36.4,27.8,19.7,7.9,9.5,20.9,15.2,6.7,24.2,15.8,82.7,39.9,36061021800,22.4,36061021800,12.5,36061022302,24241
36061021900,15.1,36061021900,9.2,29.3,32.5,29,19,22.6,25,13,3.9,5.4,11.1,58.4,16.5,36061021900,29.2,36061021900,9.3,36061022400,25000
36061022000,8.6,36061022000,11,19.2,44.1,25.7,7,7.7,22.5,15.8,5.6,22.4,19,85.3,41.4,36061022000,11.7,36061022000,8.3,36061022500,48157
36061022102,11.8,36061022102,4.8,31.5,54,9.7,2.1,2.1,23.7,12.4,5.8,27.9,25.9,95.7,53.8,36061022102,17.2,36061022102,10.8,36061022600,36627
36061022200,9.1,36061022200,21.7,29,29.5,19.8,5.5,8.9,23.1,10.4,6.9,25.3,19.9,85.7,45.2,36061022200,20.4,36061022200,6.4,36061022700,47597
36061022301,9.4,36061022301,18,23.4,34.3,24.3,24.5,15.7,15.2,12.5,4.1,17.7,10.4,59.9,28.1,36061022301,30.4,36061022301,8.7,36061022800,33910
36061022302,14.6,36061022302,15.2,15.8,47.7,21.4,10.4,10.8,18.5,20.4,8.5,19.4,11.9,78.7,31.3,36061022302,40,36061022302,15.9,36061022900,34898
36061022400,14.7,36061022400,31.7,32.3,26.8,9.2,12.3,20.5,25.1,15.9,7.9,10.7,7.5,67.1,18.2,36061022400,23.9,36061022400,11.4,36061023000,35569
36061022500,12.9,36061022500,21.1,15.7,46.6,16.6,15.2,15.8,20.4,15.5,8,14.7,10.5,69,25.2,36061022500,38.5,36061022500,11.9,36061023100,45262
36061022600,13.5,36061022600,9.3,34.5,30,26.1,8.3,10.1,20.4,18.5,5.8,20.8,16.1,81.6,37,36061022600,23.9,36061022600,6.9,36061023200,28800
36061022700,10.4,36061022700,13.8,5.5,17.7,63,8.7,10.6,11.6,17.1,3.1,34,14.9,80.7,48.9,36061022700,21.7,36061022700,10.1,36061023300,41552
36061022800,14.7,36061022800,12,23.8,49.9,14.3,3.5,9.5,20.8,19.6,13.1,16.9,16.6,87.1,33.6,36061022800,29.2,36061022800,21.3,36061023400,38854
36061022900,10.6,36061022900,6.3,22,50.7,20.9,17,13.7,23.2,15.6,3.8,14.9,11.7,69.3,26.7,36061022900,36.5,36061022900,13.4,36061023501,34846
36061023000,14.7,36061023000,19.5,23.3,35.9,21.3,11.9,17.5,27.8,16.2,5.7,13.1,7.9,70.6,21,36061023000,31.1,36061023000,12.4,36061023502,29293
36061023100,7.5,36061023100,15.1,28.4,27.4,29.2,8.1,13.4,20.4,12.6,2.3,24.6,18.5,78.5,43.2,36061023100,23.3,36061023100,9.4,36061023600,36540
36061023200,13.7,36061023200,30.6,13.3,39,17,8.4,18.6,32.2,14.5,6.3,13.3,6.7,73,19.9,36061023200,44.3,36061023200,18,36061023700,37232
36061023300,10.7,36061023300,24.7,31.2,33.2,11,7.7,8.9,25.6,19.3,7.2,17.3,14.1,83.4,31.3,36061023300,29.6,36061023300,6.7,36061023801,86712
36061023400,9.1,36061023400,21.2,37.1,26,15.7,7.1,12.1,18.6,13.3,9.2,25.2,14.6,80.9,39.8,36061023400,29.1,36061023400,16.6,36061023802,114545
36061023501,11.3,36061023501,3,13.5,54.5,29,12.7,12.9,20.8,21.6,4.5,14.3,13.2,74.4,27.5,36061023501,34.7,36061023501,13.9,36061023900,41036
36061023502,16.1,36061023502,35.5,17.2,24,23.3,4.3,13.1,23.7,19.4,6,23.1,10.5,82.6,33.6,36061023502,39.8,36061023502,13.6,36061024000,-
36061023600,16.7,36061023600,7.8,13.8,46.3,32.2,8.4,8.3,27.1,28.4,12.4,10.2,5.3,83.3,15.5,36061023600,26,36061023600,23.6,36061024100,47957
